codigo_lugar,largo_en_mm,ancho_en_mm,espesor_en_mm,tipo_de_muestreo,nombre_roca
RBAH_01,32,21,17,rodal con identificación litológica,margas/lutitas
RBAH_01,39,5,3,rodal con identificación litológica,margas/lutitas
RBAH_01,75,34,26,rodal con identificación litológica,margas/lutitas
RBAH_01,94,46,43,rodal con identificación litológica,areniscas
RBAH_01,40,21,13,rodal con identificación litológica,margas/lutitas
RBAH_01,37,11,9,rodal con identificación litológica,margas/lutitas
RBAH_01,32,18,15,rodal con identificación litológica,margas/lutitas
RBAH_01,33,28,17,rodal con identificación litológica,calizas
RBAH_01,32,23,22,rodal con identificación litológica,calizas
RBAH_01,34,25,18,rodal con identificación litológica,areniscas
RBAH_01,43,18,7,rodal con identificación litológica,margas/lutitas
RBAH_01,34,24,17,rodal con identificación litológica,calizas
RBAH_01,66,30,14,rodal con identificación litológica,calizas
RBAH_01,32,23,15,rodal con identificación litológica,margas/lutitas
RBAH_01,65,30,22,rodal con identificación litológica,margas/lutitas
RBAH_01,40,12,7,rodal con identificación litológica,margas/lutitas
RBAH_01,45,28,11,rodal con identificación litológica,calizas
RBAH_01,33,27,6,rodal con identificación litológica,margas/lutitas
RBAH_01,36,16,10,rodal con identificación litológica,margas/lutitas
RBAH_01,32,20,10,rodal con identificación litológica,margas/lutitas
RBAH_01,32,13,10,rodal con identificación litológica,areniscas
RBAH_01,37,15,8,rodal con identificación litológica,calizas
RBAH_01,34,23,9,rodal con identificación litológica,margas/lutitas
RBAH_01,45,34,10,rodal con identificación litológica,areniscas
RBAH_01,35,12,7,rodal con identificación litológica,calizas
RBAH_01,32,23,7,rodal con identificación litológica,areniscas
RBAH_01,32,23,4,rodal con identificación litológica,calizas
RBAH_01,38,19,14,rodal con identificación litológica,calizas
RBAH_01,34,11,5,rodal con identificación litológica,margas/lutitas
RBAH_01,50,15,9,rodal con identificación litológica,areniscas
RBAH_01,33,26,22,rodal con identificación litológica,areniscas
RBAH_01,43,21,17,rodal con identificación litológica,calizas
RBAH_01,44,18,13,rodal con identificación litológica,areniscas
RBAH_01,35,22,8,rodal con identificación litológica,calizas
RBAH_01,36,17,6,rodal con identificación litológica,areniscas
RBAH_01,43,36,14,rodal con identificación litológica,areniscas
RBAH_01,33,18,14,rodal con identificación litológica,areniscas
RBAH_01,43,38,10,rodal con identificación litológica,margas/lutitas
RBAH_01,40,29,11,rodal con identificación litológica,margas/lutitas
RBAH_01,74,29,18,rodal con identificación litológica,calizas
RBAH_01,37,23,18,rodal con identificación litológica,areniscas
RBAH_01,34,25,13,rodal con identificación litológica,margas/lutitas
RBAH_01,37,16,6,rodal con identificación litológica,margas/lutitas
RBAH_01,43,11,9,rodal con identificación litológica,areniscas
RBAH_01,35,32,19,rodal con identificación litológica,areniscas
RBAH_01,53,20,10,rodal con identificación litológica,calizas
RBAH_01,40,7,4,rodal con identificación litológica,margas/lutitas
RBAH_01,55,20,11,rodal con identificación litológica,calizas
RBAH_01,39,13,10,rodal con identificación litológica,margas/lutitas
RBAH_01,52,39,23,rodal con identificación litológica,margas/lutitas
RBAH_01,34,22,5,rodal con identificación litológica,calizas
RBAH_01,37,27,7,rodal con identificación litológica,calizas
RBAH_01,33,22,15,rodal con identificación litológica,calizas
RBAH_01,45,16,12,rodal con identificación litológica,margas/lutitas
RBAH_01,54,37,4,rodal con identificación litológica,calizas
RBAH_01,39,22,13,rodal con identificación litológica,calizas
RBAH_01,36,28,21,rodal con identificación litológica,calizas
RBAH_01,33,19,6,rodal con identificación litológica,areniscas
RBAH_01,45,26,12,rodal con identificación litológica,areniscas
RBAH_01,65,15,14,rodal con identificación litológica,margas/lutitas
RBAH_01,32,25,6,rodal con identificación litológica,areniscas
RBAH_01,56,45,13,rodal con identificación litológica,margas/lutitas
RBAH_01,34,17,7,rodal con identificación litológica,calizas
RBAH_02,40,16,9,rodal con identificación litológica,margas/lutitas
RBAH_02,32,17,10,rodal con identificación litológica,calizas
RBAH_02,32,26,9,rodal con identificación litológica,areniscas
RBAH_02,38,30,15,rodal con identificación litológica,margas/lutitas
RBAH_02,52,25,19,rodal con identificación litológica,margas/lutitas
RBAH_02,46,35,14,rodal con identificación litológica,calizas
RBAH_02,37,20,13,rodal con identificación litológica,volcánicas
RBAH_02,41,35,7,rodal con identificación litológica,margas/lutitas
RBAH_02,42,34,9,rodal con identificación litológica,margas/lutitas
RBAH_02,74,40,14,rodal con identificación litológica,margas/lutitas
RBAH_02,96,35,33,rodal con identificación litológica,margas/lutitas
RBAH_02,95,65,52,rodal con identificación litológica,areniscas
RBAH_02,55,40,20,rodal con identificación litológica,areniscas
RBAH_02,33,15,8,rodal con identificación litológica,margas/lutitas
RBAH_02,90,33,12,rodal con identificación litológica,margas/lutitas
RBAH_02,95,39,25,rodal con identificación litológica,calizas
RBAH_02,80,58,34,rodal con identificación litológica,margas/lutitas
RBAH_02,74,21,12,rodal con identificación litológica,margas/lutitas
RBAH_02,68,35,17,rodal con identificación litológica,margas/lutitas
RBAH_02,82,41,10,rodal con identificación litológica,margas/lutitas
RBAH_02,50,18,13,rodal con identificación litológica,areniscas
RBAH_02,55,24,13,rodal con identificación litológica,calizas
RBAH_02,70,30,20,rodal con identificación litológica,areniscas
RBAH_02,68,25,12,rodal con identificación litológica,areniscas
RBAH_02,39,15,12,rodal con identificación litológica,calizas
RBAH_02,40,36,15,rodal con identificación litológica,calizas
RBAH_02,53,35,20,rodal con identificación litológica,calizas
RBAH_02,53,35,15,rodal con identificación litológica,margas/lutitas
RBAH_02,40,32,15,rodal con identificación litológica,calizas
RBAH_02,63,12,10,rodal con identificación litológica,margas/lutitas
RBAH_02,44,32,15,rodal con identificación litológica,calizas
RBAH_02,50,24,5,rodal con identificación litológica,margas/lutitas
RBAH_02,52,35,17,rodal con identificación litológica,margas/lutitas
RBAH_02,43,15,8,rodal con identificación litológica,margas/lutitas
RBAH_02,82,54,41,rodal con identificación litológica,calizas
RBAH_02,59,39,12,rodal con identificación litológica,calizas
RBAH_02,63,21,17,rodal con identificación litológica,calizas
RBAH_02,75,22,6,rodal con identificación litológica,margas/lutitas
RBAH_02,62,28,19,rodal con identificación litológica,margas/lutitas
RBAH_02,44,35,8,rodal con identificación litológica,calizas
RBAH_02,34,24,9,rodal con identificación litológica,areniscas
RBAH_02,33,23,6,rodal con identificación litológica,calizas
RBAH_02,53,18,9,rodal con identificación litológica,margas/lutitas
RBAH_02,75,22,16,rodal con identificación litológica,volcánicas
RBAH_02,75,30,15,rodal con identificación litológica,calizas
RBAH_02,46,23,13,rodal con identificación litológica,volcánicas
RBAH_02,75,15,5,rodal con identificación litológica,margas/lutitas
RBAH_02,41,22,11,rodal con identificación litológica,margas/lutitas
RBAH_02,64,25,14,rodal con identificación litológica,margas/lutitas
RBAH_02,98,50,25,rodal con identificación litológica,calizas
RBAH_02,43,34,8,rodal con identificación litológica,calizas
RBAH_02,51,20,14,rodal con identificación litológica,calizas
RBAH_02,75,55,5,rodal con identificación litológica,calizas
RBAH_02,44,32,18,rodal con identificación litológica,margas/lutitas
RBAH_02,85,21,6,rodal con identificación litológica,margas/lutitas
RBAH_02,55,34,18,rodal con identificación litológica,margas/lutitas
RBAH_02,64,30,27,rodal con identificación litológica,calizas
RBAH_02,45,28,15,rodal con identificación litológica,areniscas
RBAH_02,40,35,16,rodal con identificación litológica,areniscas
RBAH_02,68,38,6,rodal con identificación litológica,calizas
RBAH_02,40,25,16,rodal con identificación litológica,calizas
RBAH_02,38,31,13,rodal con identificación litológica,calizas
RBAH_02,50,48,22,rodal con identificación litológica,calizas
RBAH_02,72,26,12,rodal con identificación litológica,areniscas
RBAH_02,95,22,13,rodal con identificación litológica,margas/lutitas
RBAH_02,72,15,6,rodal con identificación litológica,margas/lutitas
RBAH_02,32,20,5,rodal con identificación litológica,calizas
RBAH_02,40,24,15,rodal con identificación litológica,calizas
RBAH_02,38,28,6,rodal con identificación litológica,calizas
RBAH_02,34,7,5,rodal con identificación litológica,margas/lutitas
RBAH_02,49,24,10,rodal con identificación litológica,calizas
RBAH_02,36,24,20,rodal con identificación litológica,calizas
RBAH_02,43,34,15,rodal con identificación litológica,margas/lutitas
RBAH_02,78,39,18,rodal con identificación litológica,calizas
RBAH_02,49,22,10,rodal con identificación litológica,margas/lutitas
RBAH_02,40,27,15,rodal con identificación litológica,calizas
RBAH_02,69,19,10,rodal con identificación litológica,margas/lutitas
RBAH_02,42,23,11,rodal con identificación litológica,margas/lutitas
RBAH_02,37,29,17,rodal con identificación litológica,volcánicas
RBAH_02,64,28,12,rodal con identificación litológica,margas/lutitas
RBAH_02,42,20,12,rodal con identificación litológica,calizas
RBAH_02,45,28,25,rodal con identificación litológica,calizas
RBAH_02,34,21,11,rodal con identificación litológica,areniscas
RBAH_02,52,28,5,rodal con identificación litológica,margas/lutitas
RBAH_02,32,28,13,rodal con identificación litológica,calizas
RBAH_02,49,20,15,rodal con identificación litológica,calizas
RBAH_02,43,30,14,rodal con identificación litológica,calizas
RBAH_02,43,21,12,rodal con identificación litológica,calizas
RBAH_02,49,35,22,rodal con identificación litológica,areniscas
RBAH_02,63,42,23,rodal con identificación litológica,calizas
RBAH_02,69,54,5,rodal con identificación litológica,calizas
RBAH_02,56,29,14,rodal con identificación litológica,calizas
RBAH_02,35,26,24,rodal con identificación litológica,margas/lutitas
RBAH_02,51,42,15,rodal con identificación litológica,calizas
RBAH_02,67,14,11,rodal con identificación litológica,margas/lutitas
RBAH_02,33,20,13,rodal con identificación litológica,areniscas
RBAH_02,37,21,11,rodal con identificación litológica,areniscas
RBAH_02,58,18,5,rodal con identificación litológica,margas/lutitas
RBAH_02,32,23,14,rodal con identificación litológica,margas/lutitas
RBAH_02,39,19,15,rodal con identificación litológica,calizas
RBAH_02,38,30,13,rodal con identificación litológica,calizas
RBAH_02,80,64,33,rodal con identificación litológica,areniscas
RBAH_02,43,18,11,rodal con identificación litológica,calizas
RBAH_02,45,29,7,rodal con identificación litológica,areniscas
RBAH_02,31,24,15,rodal con identificación litológica,areniscas
RBAH_02,90,77,35,rodal con identificación litológica,areniscas
RBAH_02,70,21,13,rodal con identificación litológica,calizas
RBAH_02,42,40,13,rodal con identificación litológica,calizas
RBAH_02,45,13,7,rodal con identificación litológica,margas/lutitas
RBAH_02,35,15,13,rodal con identificación litológica,calizas
RBAH_03,160,110,65,transecto Wolman con identificación litológica,areniscas
RBAH_03,390,280,180,transecto Wolman con identificación litológica,areniscas
RBAH_03,440,240,220,transecto Wolman con identificación litológica,areniscas
RBAH_03,250,190,60,transecto Wolman con identificación litológica,margas/lutitas
RBAH_03,220,135,60,transecto Wolman con identificación litológica,areniscas
RBAH_03,180,150,100,transecto Wolman con identificación litológica,conglomerado
RBAH_03,800,600,390,transecto Wolman con identificación litológica,areniscas
RBAH_03,140,120,80,transecto Wolman con identificación litológica,conglomerado
RBAH_03,130,80,80,transecto Wolman con identificación litológica,areniscas
RBAH_03,160,120,75,transecto Wolman con identificación litológica,areniscas
RBAH_03,180,120,70,transecto Wolman con identificación litológica,areniscas
RBAH_03,2090,1500,1200,transecto Wolman con identificación litológica,calizas
RBAH_03,210,140,100,transecto Wolman con identificación litológica,calizas
RBAH_03,190,130,110,transecto Wolman con identificación litológica,calizas
RBAH_03,480,330,280,transecto Wolman con identificación litológica,conglomerado
RBAH_03,280,170,140,transecto Wolman con identificación litológica,areniscas
RBAH_03,440,400,140,transecto Wolman con identificación litológica,areniscas
RBAH_03,120,80,75,transecto Wolman con identificación litológica,calcarenitas
RBAH_03,230,150,120,transecto Wolman con identificación litológica,areniscas
RBAH_03,400,300,220,transecto Wolman con identificación litológica,calcarenitas
RBAH_03,80,70,50,transecto Wolman con identificación litológica,calizas
RBAH_03,110,65,30,transecto Wolman con identificación litológica,areniscas
RBAH_03,110,70,50,transecto Wolman con identificación litológica,margas/lutitas
RBAH_03,140,130,110,transecto Wolman con identificación litológica,areniscas
RBAH_03,130,90,80,transecto Wolman con identificación litológica,calizas
RBAH_03,45,38,18,transecto Wolman con identificación litológica,cuarzo cristalizado
RBAH_03,65,40,20,transecto Wolman con identificación litológica,areniscas
RBAH_03,70,45,38,transecto Wolman con identificación litológica,calizas
